"Pathway","Exposure","Mediator","Outcome","individual_IE","PIP_individual_IE","IED","PIP_IED","IEC","PIP_IEC"
"PI3K/AKT","mRNA_AKT1","Protein_INPP4B","Drug_cisplatin","4.84e-06","0.0023","-1.31e-06","7e-04","6.15e-06","0.0017"
"PI3K/AKT","mRNA_AKT1","Protein_CDKN1B","Drug_cisplatin","-1.75e-05","0.0044","-9.33e-06","0.0014","-8.17e-06","0.0032"
"PI3K/AKT","mRNA_AKT1","Protein_AKT1S1","Drug_cisplatin","-7.9e-06","0.0069","8.88e-06","8e-04","-1.678e-05","0.0062"
"PI3K/AKT","mRNA_AKT1","Protein_PTEN","Drug_cisplatin","-3.91e-06","0.0041","0","0","-3.91e-06","0.0041"
"PI3K/AKT","mRNA_AKT1","Protein_TSC2","Drug_cisplatin","5.36e-05","0.007","4.706e-05","0.0037","6.54e-06","0.0035"
"PI3K/AKT","mRNA_PTEN","Protein_AKT1","Drug_cisplatin","-5.29e-06","0.006","-3.43e-06","0.0016","-1.86e-06","0.0046"
"PI3K/AKT","mRNA_PTEN","Protein_GSK3B","Drug_cisplatin","-1.564e-05","0.0065","-1.378e-05","0.002","-1.86e-06","0.0045"
"PI3K/AKT","mRNA_PTEN","Protein_GSK3A","Drug_cisplatin","4.7e-07","0.0063","-2.23e-06","0.0023","2.7e-06","0.004"
"PI3K/AKT","mRNA_PTEN","Protein_INPP4B","Drug_cisplatin","-8.49e-06","0.0028","-9.98e-06","0.0016","1.49e-06","0.0012"
"PI3K/AKT","mRNA_PTEN","Protein_CDKN1B","Drug_cisplatin","1.549e-05","0.0024","1.639e-05","0.0014","-9e-07","0.001"
"PI3K/AKT","mRNA_PTEN","Protein_AKT1S1","Drug_cisplatin","0.00010473","0.0283","4.95e-06","9e-04","9.978e-05","0.0281"
"PI3K/AKT","mRNA_PTEN","Protein_PTEN","Drug_cisplatin","-0.00039042","0.0241","-0.00038522","0.024","-5.2e-06","0.0014"
"PI3K/AKT","mRNA_PTEN","Protein_TSC2","Drug_cisplatin","-5.598e-05","0.0071","-4.511e-05","0.004","-1.087e-05","0.0032"
"PI3K/AKT","mRNA_AKT1S1","Protein_AKT1","Drug_cisplatin","-1.15e-06","0.0023","-2.1e-07","2e-04","-9.4e-07","0.0021"
"PI3K/AKT","mRNA_AKT1S1","Protein_GSK3B","Drug_cisplatin","-1.434e-05","0.0098","-1.298e-05","0.0041","-1.36e-06","0.0059"
"PI3K/AKT","mRNA_AKT1S1","Protein_GSK3A","Drug_cisplatin","8.1e-06","0.0104","1.558e-05","0.0027","-7.48e-06","0.0087"
"PI3K/AKT","mRNA_AKT1S1","Protein_INPP4B","Drug_cisplatin","-9.17e-06","0.003","-9.98e-06","0.0019","8.1e-07","0.0012"
"PI3K/AKT","mRNA_AKT1S1","Protein_CDKN1B","Drug_cisplatin","4.41e-06","0.0125","-1.65e-06","6e-04","6.05e-06","0.0122"
"PI3K/AKT","mRNA_AKT1S1","Protein_AKT1S1","Drug_cisplatin","0.0001228","0.03","0.00011507","0.028","7.73e-06","0.0045"
"PI3K/AKT","mRNA_AKT1S1","Protein_PTEN","Drug_cisplatin","-3.339e-05","0.0147","-6.87e-06","5e-04","-2.653e-05","0.0142"
"PI3K/AKT","mRNA_AKT1S1","Protein_TSC2","Drug_cisplatin","-1.055e-05","0.0064","-3.45e-06","0.0031","-7.1e-06","0.0034"
"RAS/MAPK","CNA_RPS6KA1","mRNA_YBX1","Drug_cisplatin","9.42e-06","0.0028","1.065e-05","0.0013","-1.22e-06","0.0015"
"RAS/MAPK","CNA_RPS6KA1","mRNA_ARAF","Drug_cisplatin","6.14e-06","9e-04","5.14e-06","3e-04","1e-06","7e-04"
"RAS/MAPK","CNA_RPS6KA1","mRNA_MAPK1","Drug_cisplatin","1.376e-05","0.0056","5.29e-06","9e-04","8.47e-06","0.0048"
"RAS/MAPK","CNA_RPS6KA1","mRNA_MAPK3","Drug_cisplatin","-1.537e-05","0.0158","1.27e-06","3e-04","-1.664e-05","0.0155"
"RAS/MAPK","CNA_RPS6KA1","mRNA_MAPK8","Drug_cisplatin","4.581e-05","0.0057","4.041e-05","0.003","5.4e-06","0.0029"
"RAS/MAPK","CNA_RPS6KA1","mRNA_MAPK14","Drug_cisplatin","-1.843e-05","0.0099","-3.51e-06","2e-04","-1.492e-05","0.0097"
"RAS/MAPK","CNA_RPS6KA1","mRNA_RPS6KA1","Drug_cisplatin","0.00154754","0.053","0.00152754","0.0524","2e-05","0.004"
"RAS/MAPK","CNA_RPS6KA1","mRNA_RAF1","Drug_cisplatin","-1.939e-05","0.007","1.41e-06","0.0014","-2.08e-05","0.0056"
"RAS/MAPK","CNA_RPS6KA1","mRNA_MAP2K1","Drug_cisplatin","-0.00016854","0.0128","-8.911e-05","0.006","-7.943e-05","0.0083"
"RAS/MAPK","CNA_RPS6KA1","mRNA_JUN","Drug_cisplatin","-0.00013296","0.0211","-4.898e-05","0.006","-8.398e-05","0.016"
"RAS/MAPK","CNA_RPS6KA1","Protein_ARAF","Drug_cisplatin","1.546e-05","0.0039","1.479e-05","0.0016","6.7e-07","0.0023"
"RAS/MAPK","CNA_RPS6KA1","Protein_JUN","Drug_cisplatin","0.00019029","0.025","0.00018797","0.0149","2.31e-06","0.0105"
"RAS/MAPK","CNA_RPS6KA1","Protein_RAF1","Drug_cisplatin","-1.13e-06","0.0024","-5.54e-06","0.0011","4.41e-06","0.0013"
"RAS/MAPK","CNA_RPS6KA1","Protein_MAPK1","Drug_cisplatin","1.142e-05","0.0078","-6.03e-06","0.0025","1.744e-05","0.0054"
"RAS/MAPK","CNA_RPS6KA1","Protein_MAPK8","Drug_cisplatin","-1.68e-06","0.0018","-2.5e-06","0.0013","8.2e-07","5e-04"
"RAS/MAPK","CNA_RPS6KA1","Protein_MAP2K1","Drug_cisplatin","-2.095e-05","0.0027","-1.609e-05","0.002","-4.86e-06","0.0013"
"RAS/MAPK","CNA_RPS6KA1","Protein_MAPK14","Drug_cisplatin","-1.75e-06","0.0024","-6.3e-07","0.0015","-1.12e-06","9e-04"
"RAS/MAPK","CNA_RPS6KA1","Protein_RPS6KA1","Drug_cisplatin","1.383e-05","0.0058","1.287e-05","0.0022","9.5e-07","0.0036"
"RAS/MAPK","CNA_RPS6KA1","Protein_YBX1","Drug_cisplatin","1.31e-06","0.0122","-3.27e-06","0.0067","4.57e-06","0.0056"
"RAS/MAPK","CNA_YBX1","mRNA_YBX1","Drug_cisplatin","0.0005971","0.0326","0.00059792","0.0326","-8.2e-07","0.0014"
"RAS/MAPK","CNA_YBX1","mRNA_ARAF","Drug_cisplatin","6.7e-07","0.0038","1.82e-06","0.0011","-1.15e-06","0.0028"
"RAS/MAPK","CNA_YBX1","mRNA_MAPK1","Drug_cisplatin","3.38e-06","0.003","-2.32e-06","4e-04","5.7e-06","0.0026"
"RAS/MAPK","CNA_YBX1","mRNA_MAPK3","Drug_cisplatin","1.7e-06","0.0024","3.25e-06","0.0011","-1.54e-06","0.0013"
"RAS/MAPK","CNA_YBX1","mRNA_MAPK8","Drug_cisplatin","2.267e-05","0.0054","1.795e-05","0.0024","4.72e-06","0.0031"
"RAS/MAPK","CNA_YBX1","mRNA_MAPK14","Drug_cisplatin","7.19e-06","0.0081","-5.8e-07","0.0014","7.77e-06","0.0071"
"RAS/MAPK","CNA_YBX1","mRNA_RPS6KA1","Drug_cisplatin","2.93e-06","0.0052","-1.068e-05","0.0023","1.361e-05","0.0034"
"RAS/MAPK","CNA_YBX1","mRNA_RAF1","Drug_cisplatin","4.059e-05","0.0127","6.5e-07","0.0023","3.994e-05","0.0108"
"RAS/MAPK","CNA_YBX1","mRNA_MAP2K1","Drug_cisplatin","-3.958e-05","0.0073","-2.61e-05","0.0014","-1.348e-05","0.0062"
"RAS/MAPK","CNA_YBX1","mRNA_JUN","Drug_cisplatin","9.858e-05","0.0211","5.75e-05","0.0057","4.107e-05","0.0164"
"RAS/MAPK","CNA_YBX1","Protein_ARAF","Drug_cisplatin","-6.97e-06","0.0057","-7.18e-06","0.0034","2.1e-07","0.0023"
"RAS/MAPK","CNA_YBX1","Protein_JUN","Drug_cisplatin","0.00018629","0.0203","0.00014885","0.0134","3.744e-05","0.0069"
"RAS/MAPK","CNA_YBX1","Protein_RAF1","Drug_cisplatin","3.15e-06","0.0019","6.49e-06","8e-04","-3.34e-06","0.0011"
"RAS/MAPK","CNA_YBX1","Protein_MAPK1","Drug_cisplatin","-1.742e-05","0.0036","-1.13e-05","0.0012","-6.12e-06","0.0024"
"RAS/MAPK","CNA_YBX1","Protein_MAPK8","Drug_cisplatin","3.425e-05","1e-04","3.425e-05","1e-04","0","0"
"RAS/MAPK","CNA_YBX1","Protein_MAP2K1","Drug_cisplatin","2.31e-06","0.0013","5.52e-06","6e-04","-3.21e-06","7e-04"
"RAS/MAPK","CNA_YBX1","Protein_MAPK14","Drug_cisplatin","-3.37e-06","0.0025","-4.54e-06","0.002","1.17e-06","5e-04"
"RAS/MAPK","CNA_YBX1","Protein_RPS6KA1","Drug_cisplatin","5.9e-06","0.0019","8.57e-06","0.0015","-2.68e-06","4e-04"
"RAS/MAPK","CNA_YBX1","Protein_YBX1","Drug_cisplatin","-3.903e-05","0.0082","-1.524e-05","0.0017","-2.38e-05","0.0066"
"RAS/MAPK","CNA_JUN","mRNA_YBX1","Drug_cisplatin","-2.866e-05","0.0084","-2.96e-05","0.0075","9.5e-07","0.0016"
"RAS/MAPK","CNA_JUN","mRNA_ARAF","Drug_cisplatin","1.37e-06","0.0014","-2.57e-06","9e-04","3.93e-06","5e-04"
"RAS/MAPK","CNA_JUN","mRNA_MAPK1","Drug_cisplatin","-1.609e-05","0.0035","-1.275e-05","0.0012","-3.34e-06","0.0024"
"RAS/MAPK","CNA_JUN","mRNA_MAPK3","Drug_cisplatin","7.83e-06","0.0028","7.81e-06","0.0015","2e-08","0.0013"
"RAS/MAPK","CNA_JUN","mRNA_MAPK8","Drug_cisplatin","1.318e-05","0.004","7.94e-06","0.0024","5.24e-06","0.0016"
"RAS/MAPK","CNA_JUN","mRNA_MAPK14","Drug_cisplatin","-1.993e-05","0.0064","-1.21e-05","8e-04","-7.83e-06","0.0056"
"RAS/MAPK","CNA_JUN","mRNA_RPS6KA1","Drug_cisplatin","1.27e-06","0.0046","3.11e-06","0.0011","-1.84e-06","0.0035"
"RAS/MAPK","CNA_JUN","mRNA_RAF1","Drug_cisplatin","-3.667e-05","0.0051","-2.405e-05","0.0018","-1.262e-05","0.0034"
"RAS/MAPK","CNA_JUN","mRNA_MAP2K1","Drug_cisplatin","-4.057e-05","0.0056","-2.172e-05","8e-04","-1.885e-05","0.0048"
"RAS/MAPK","CNA_JUN","mRNA_JUN","Drug_cisplatin","-0.00077199","0.0271","-0.00071255","0.0212","-5.943e-05","0.0073"
"RAS/MAPK","CNA_JUN","Protein_ARAF","Drug_cisplatin","-1.26e-05","0.0049","-9.92e-06","0.0023","-2.68e-06","0.0026"
"RAS/MAPK","CNA_JUN","Protein_JUN","Drug_cisplatin","-0.00028105","0.0254","-0.00022561","0.0142","-5.545e-05","0.0112"
"RAS/MAPK","CNA_JUN","Protein_RAF1","Drug_cisplatin","-4.6e-07","0.0028","6.8e-07","0.001","-1.14e-06","0.0018"
"RAS/MAPK","CNA_JUN","Protein_MAPK1","Drug_cisplatin","9.3e-07","0.0035","-1.65e-06","2e-04","2.58e-06","0.0033"
"RAS/MAPK","CNA_JUN","Protein_MAPK8","Drug_cisplatin","4.7e-07","0.0013","-2.2e-07","0.0011","6.9e-07","2e-04"
"RAS/MAPK","CNA_JUN","Protein_MAP2K1","Drug_cisplatin","2.3e-07","0.0016","-2.4e-07","5e-04","4.7e-07","0.0011"
"RAS/MAPK","CNA_JUN","Protein_MAPK14","Drug_cisplatin","2.8e-06","0.0014","5.05e-06","9e-04","-2.25e-06","6e-04"
"RAS/MAPK","CNA_JUN","Protein_RPS6KA1","Drug_cisplatin","2.5e-05","0.0069","2.396e-05","0.006","1.04e-06","0.001"
"RAS/MAPK","CNA_JUN","Protein_YBX1","Drug_cisplatin","-2.214e-05","0.0047","-1.902e-05","0.0014","-3.12e-06","0.0033"
"RAS/MAPK","CNA_MAPK8","mRNA_YBX1","Drug_cisplatin","5.53e-06","0.0027","4.44e-06","0.0013","1.09e-06","0.0017"
"RAS/MAPK","CNA_MAPK8","mRNA_ARAF","Drug_cisplatin","-1.4e-07","0.0036","-1.22e-06","0.0029","1.08e-06","7e-04"
"RAS/MAPK","CNA_MAPK8","mRNA_MAPK1","Drug_cisplatin","8.8e-07","0.0099","-6.3e-07","8e-04","1.51e-06","0.0092"
"RAS/MAPK","CNA_MAPK8","mRNA_MAPK3","Drug_cisplatin","-1.125e-05","0.0032","-1.241e-05","0.0011","1.16e-06","0.0024"
"RAS/MAPK","CNA_MAPK8","mRNA_MAPK8","Drug_cisplatin","0.00029028","0.0324","0.00029154","0.0322","-1.26e-06","9e-04"
"RAS/MAPK","CNA_MAPK8","mRNA_MAPK14","Drug_cisplatin","-0.00018342","0.0276","-4.469e-05","0.0023","-0.00013873","0.0262"
"RAS/MAPK","CNA_MAPK8","mRNA_RPS6KA1","Drug_cisplatin","-5.5e-07","0.0035","2.08e-06","7e-04","-2.63e-06","0.0028"
"RAS/MAPK","CNA_MAPK8","mRNA_RAF1","Drug_cisplatin","-6.88e-06","0.0083","-2.651e-05","0.0034","1.963e-05","0.0051"
"RAS/MAPK","CNA_MAPK8","mRNA_MAP2K1","Drug_cisplatin","-2.995e-05","0.0082","-3.38e-06","0.0023","-2.657e-05","0.0061"
"RAS/MAPK","CNA_MAPK8","mRNA_JUN","Drug_cisplatin","0.0002093","0.0224","0.00010969","0.0094","9.961e-05","0.0141"
"RAS/MAPK","CNA_MAPK8","Protein_ARAF","Drug_cisplatin","1.525e-05","0.0075","9.13e-06","0.0028","6.12e-06","0.0053"
"RAS/MAPK","CNA_MAPK8","Protein_JUN","Drug_cisplatin","-0.00029045","0.0639","-0.00037958","0.027","8.913e-05","0.0384"
"RAS/MAPK","CNA_MAPK8","Protein_RAF1","Drug_cisplatin","3.179e-05","0.0046","2.201e-05","0.001","9.78e-06","0.0039"
"RAS/MAPK","CNA_MAPK8","Protein_MAPK1","Drug_cisplatin","-2.43e-05","0.0125","-3.114e-05","0.0049","6.84e-06","0.0076"
"RAS/MAPK","CNA_MAPK8","Protein_MAPK8","Drug_cisplatin","-7.19e-06","0.0013","-9.82e-06","8e-04","2.63e-06","5e-04"
"RAS/MAPK","CNA_MAPK8","Protein_MAP2K1","Drug_cisplatin","4.86e-06","0.0039","1.42e-06","0.002","3.44e-06","0.0022"
"RAS/MAPK","CNA_MAPK8","Protein_MAPK14","Drug_cisplatin","-1.004e-05","0.0033","-1.008e-05","0.0029","4e-08","4e-04"
"RAS/MAPK","CNA_MAPK8","Protein_RPS6KA1","Drug_cisplatin","-0.00017916","0.0291","-0.00017782","0.0289","-1.34e-06","0.0011"
"RAS/MAPK","CNA_MAPK8","Protein_YBX1","Drug_cisplatin","-5.8e-05","0.0187","-2.141e-05","0.0087","-3.659e-05","0.0112"
"RAS/MAPK","CNA_MAP2K1","mRNA_YBX1","Drug_cisplatin","9.6e-07","0.003","3.19e-06","5e-04","-2.23e-06","0.0025"
"RAS/MAPK","CNA_MAP2K1","mRNA_ARAF","Drug_cisplatin","-3.14e-06","0.0019","-3.78e-06","9e-04","6.4e-07","0.001"
"RAS/MAPK","CNA_MAP2K1","mRNA_MAPK1","Drug_cisplatin","7.26e-06","0.0094","-2e-08","0.0025","7.28e-06","0.0075"
"RAS/MAPK","CNA_MAP2K1","mRNA_MAPK3","Drug_cisplatin","1.367e-05","0.0067","1.543e-05","8e-04","-1.76e-06","0.0059"
"RAS/MAPK","CNA_MAP2K1","mRNA_MAPK8","Drug_cisplatin","2.54e-06","0.0042","8.02e-06","0.0026","-5.48e-06","0.0019"
"RAS/MAPK","CNA_MAP2K1","mRNA_MAPK14","Drug_cisplatin","-6.339e-05","0.0112","-2.142e-05","8e-04","-4.196e-05","0.0105"
"RAS/MAPK","CNA_MAP2K1","mRNA_RPS6KA1","Drug_cisplatin","8.94e-05","0.0143","0.00010202","0.0065","-1.261e-05","0.0095"
"RAS/MAPK","CNA_MAP2K1","mRNA_RAF1","Drug_cisplatin","9.84e-06","0.006","5.66e-06","9e-04","4.18e-06","0.0051"
"RAS/MAPK","CNA_MAP2K1","mRNA_MAP2K1","Drug_cisplatin","0.00237546","0.0604","0.00237649","0.0604","-1.03e-06","0.0043"
"RAS/MAPK","CNA_MAP2K1","mRNA_JUN","Drug_cisplatin","0.00144476","0.0588","0.00033359","0.0124","0.00111117","0.0504"
"RAS/MAPK","CNA_MAP2K1","Protein_ARAF","Drug_cisplatin","-7.51e-06","0.0043","-3.94e-06","0.0025","-3.56e-06","0.002"
"RAS/MAPK","CNA_MAP2K1","Protein_JUN","Drug_cisplatin","0.00076882","0.0348","0.0006651","0.0251","0.00010373","0.0104"
"RAS/MAPK","CNA_MAP2K1","Protein_RAF1","Drug_cisplatin","4.4e-06","0.0028","-3.03e-06","0.0015","7.43e-06","0.0016"
"RAS/MAPK","CNA_MAP2K1","Protein_MAPK1","Drug_cisplatin","2.07e-05","0.0062","9.07e-06","9e-04","1.163e-05","0.0059"
"RAS/MAPK","CNA_MAP2K1","Protein_MAPK8","Drug_cisplatin","1.366e-05","0.0012","1.353e-05","0.0011","1.2e-07","1e-04"
"RAS/MAPK","CNA_MAP2K1","Protein_MAP2K1","Drug_cisplatin","1.035e-05","0.0021","9.73e-06","9e-04","6.2e-07","0.0014"
"RAS/MAPK","CNA_MAP2K1","Protein_MAPK14","Drug_cisplatin","-2.121e-05","0.0022","-2.005e-05","0.0017","-1.16e-06","5e-04"
"RAS/MAPK","CNA_MAP2K1","Protein_RPS6KA1","Drug_cisplatin","-1.739e-05","0.0048","-1.568e-05","0.0028","-1.71e-06","0.002"
"RAS/MAPK","CNA_MAP2K1","Protein_YBX1","Drug_cisplatin","2.299e-05","0.008","2.135e-05","0.0035","1.65e-06","0.0046"
"RAS/MAPK","CNA_MAPK3","mRNA_YBX1","Drug_cisplatin","-1.17e-05","0.0033","-9.9e-06","8e-04","-1.8e-06","0.0026"
"RAS/MAPK","CNA_MAPK3","mRNA_ARAF","Drug_cisplatin","-2.91e-06","0.0014","-2.01e-06","2e-04","-9e-07","0.0012"
"RAS/MAPK","CNA_MAPK3","mRNA_MAPK1","Drug_cisplatin","1.145e-05","0.0059","-1.51e-06","0.0024","1.296e-05","0.0042"
"RAS/MAPK","CNA_MAPK3","mRNA_MAPK3","Drug_cisplatin","0.00010934","0.0261","0.00011379","0.0259","-4.45e-06","0.0011"
"RAS/MAPK","CNA_MAPK3","mRNA_MAPK8","Drug_cisplatin","4.08e-06","0.0029","4.1e-06","0.0011","-2e-08","0.0018"
"RAS/MAPK","CNA_MAPK3","mRNA_MAPK14","Drug_cisplatin","-0.00010196","0.0199","-1.253e-05","0.0022","-8.944e-05","0.0184"
"RAS/MAPK","CNA_MAPK3","mRNA_RPS6KA1","Drug_cisplatin","-6.688e-05","0.0316","6.713e-05","0.0044","-0.00013401","0.0276"
"RAS/MAPK","CNA_MAPK3","mRNA_RAF1","Drug_cisplatin","-8.38e-06","0.0033","-1.47e-06","9e-04","-6.91e-06","0.0027"
"RAS/MAPK","CNA_MAPK3","mRNA_MAP2K1","Drug_cisplatin","-8.76e-06","0.004","-7.9e-07","1e-04","-7.97e-06","0.0039"
"RAS/MAPK","CNA_MAPK3","mRNA_JUN","Drug_cisplatin","-4.788e-05","0.0187","-8.218e-05","0.0085","3.43e-05","0.0108"
"RAS/MAPK","CNA_MAPK3","Protein_ARAF","Drug_cisplatin","1.94e-06","0.006","-4.91e-06","0.0035","6.85e-06","0.0027"
"RAS/MAPK","CNA_MAPK3","Protein_JUN","Drug_cisplatin","0.00055388","0.0358","0.00052296","0.0277","3.092e-05","0.0084"
"RAS/MAPK","CNA_MAPK3","Protein_RAF1","Drug_cisplatin","2.12e-06","0.0033","9e-08","9e-04","2.03e-06","0.0024"
"RAS/MAPK","CNA_MAPK3","Protein_MAPK1","Drug_cisplatin","2.298e-05","0.0042","1.754e-05","0.0017","5.45e-06","0.0025"
"RAS/MAPK","CNA_MAPK3","Protein_MAPK8","Drug_cisplatin","-4.91e-06","0.0014","-4.97e-06","0.0013","6e-08","2e-04"
"RAS/MAPK","CNA_MAPK3","Protein_MAP2K1","Drug_cisplatin","-4.63e-06","0.0039","-5.46e-06","0.0032","8.3e-07","8e-04"
"RAS/MAPK","CNA_MAPK3","Protein_MAPK14","Drug_cisplatin","-9.08e-06","0.0018","-6.55e-06","0.0015","-2.53e-06","3e-04"
"RAS/MAPK","CNA_MAPK3","Protein_RPS6KA1","Drug_cisplatin","-6.86e-06","0.004","1.37e-06","0.0026","-8.23e-06","0.0018"
"RAS/MAPK","CNA_MAPK3","Protein_YBX1","Drug_cisplatin","3.622e-05","0.0111","3.402e-05","0.0037","2.2e-06","0.0077"
"RAS/MAPK","CNA_MAPK1","mRNA_YBX1","Drug_cisplatin","6.8e-07","0.0031","1.39e-06","0.002","-7e-07","0.0013"
"RAS/MAPK","CNA_MAPK1","mRNA_ARAF","Drug_cisplatin","-5.23e-06","0.0018","9e-07","6e-04","-6.13e-06","0.0012"
"RAS/MAPK","CNA_MAPK1","mRNA_MAPK1","Drug_cisplatin","0.00033496","0.0375","0.00032702","0.0375","7.94e-06","0.002"
"RAS/MAPK","CNA_MAPK1","mRNA_MAPK3","Drug_cisplatin","1.945e-05","0.0043","1.209e-05","0.0014","7.36e-06","0.0029"
"RAS/MAPK","CNA_MAPK1","mRNA_MAPK8","Drug_cisplatin","-9.808e-05","0.0163","-1.65e-06","0.0011","-9.643e-05","0.0155"
"RAS/MAPK","CNA_MAPK1","mRNA_MAPK14","Drug_cisplatin","-8.762e-05","0.0147","3.2e-06","9e-04","-9.082e-05","0.0142"
"RAS/MAPK","CNA_MAPK1","mRNA_RPS6KA1","Drug_cisplatin","-0.00010832","0.0124","-1.12e-05","0.0028","-9.712e-05","0.0099"
"RAS/MAPK","CNA_MAPK1","mRNA_RAF1","Drug_cisplatin","1.891e-05","0.0079","1.55e-06","7e-04","1.736e-05","0.0073"
"RAS/MAPK","CNA_MAPK1","mRNA_MAP2K1","Drug_cisplatin","-6.052e-05","0.0126","-3.85e-06","0.0039","-5.667e-05","0.0101"
"RAS/MAPK","CNA_MAPK1","mRNA_JUN","Drug_cisplatin","-7.233e-05","0.0158","8.05e-06","0.007","-8.038e-05","0.01"
"RAS/MAPK","CNA_MAPK1","Protein_ARAF","Drug_cisplatin","1.424e-05","0.0091","-2.09e-06","9e-04","1.633e-05","0.0082"
"RAS/MAPK","CNA_MAPK1","Protein_JUN","Drug_cisplatin","0.00063485","0.0391","0.00063604","0.0289","-1.19e-06","0.0108"
"RAS/MAPK","CNA_MAPK1","Protein_RAF1","Drug_cisplatin","5.16e-06","0.0062","-4e-07","0.0014","5.57e-06","0.0052"
"RAS/MAPK","CNA_MAPK1","Protein_MAPK1","Drug_cisplatin","-1.31e-06","0.0148","-9.71e-06","0.0082","8.4e-06","0.0069"
"RAS/MAPK","CNA_MAPK1","Protein_MAPK8","Drug_cisplatin","-2.775e-05","0.0029","-2.891e-05","0.002","1.16e-06","9e-04"
"RAS/MAPK","CNA_MAPK1","Protein_MAP2K1","Drug_cisplatin","3.13e-06","0.0024","1.87e-06","7e-04","1.26e-06","0.0017"
"RAS/MAPK","CNA_MAPK1","Protein_MAPK14","Drug_cisplatin","-1.341e-05","0.0022","-1.492e-05","0.002","1.51e-06","2e-04"
"RAS/MAPK","CNA_MAPK1","Protein_RPS6KA1","Drug_cisplatin","-1.399e-05","0.0032","-1.417e-05","0.002","1.7e-07","0.0014"
"RAS/MAPK","CNA_MAPK1","Protein_YBX1","Drug_cisplatin","-0.00020848","0.0241","-0.00017776","0.0179","-3.072e-05","0.0071"
"RAS/MAPK","CNA_RAF1","mRNA_YBX1","Drug_cisplatin","6.278e-05","0.0158","6.064e-05","0.0072","2.14e-06","0.0106"
"RAS/MAPK","CNA_RAF1","mRNA_ARAF","Drug_cisplatin","1.214e-05","0.0038","-3.39e-06","4e-04","1.553e-05","0.0034"
"RAS/MAPK","CNA_RAF1","mRNA_MAPK1","Drug_cisplatin","-6.98e-06","0.0085","2.84e-06","0.0026","-9.82e-06","0.0067"
"RAS/MAPK","CNA_RAF1","mRNA_MAPK3","Drug_cisplatin","1.996e-05","0.0141","2.279e-05","0.008","-2.83e-06","0.0082"
"RAS/MAPK","CNA_RAF1","mRNA_MAPK8","Drug_cisplatin","1.68e-06","0.0043","2.01e-06","5e-04","-3.4e-07","0.0038"
"RAS/MAPK","CNA_RAF1","mRNA_MAPK14","Drug_cisplatin","-0.00037257","0.0394","2.63e-06","0.0023","-0.0003752","0.0383"
"RAS/MAPK","CNA_RAF1","mRNA_RPS6KA1","Drug_cisplatin","-0.00045646","0.0361","-0.00045748","0.0321","1.02e-06","0.0094"
"RAS/MAPK","CNA_RAF1","mRNA_RAF1","Drug_cisplatin","-0.00115399","0.0359","-0.00113785","0.0353","-1.614e-05","0.0068"
"RAS/MAPK","CNA_RAF1","mRNA_MAP2K1","Drug_cisplatin","-3.396e-05","0.0146","-1.793e-05","0.0023","-1.603e-05","0.0132"
"RAS/MAPK","CNA_RAF1","mRNA_JUN","Drug_cisplatin","-0.00054543","0.04","-0.00047001","0.0213","-7.541e-05","0.0205"
"RAS/MAPK","CNA_RAF1","Protein_ARAF","Drug_cisplatin","6.7e-07","0.0018","-1.49e-06","8e-04","2.16e-06","0.001"
"RAS/MAPK","CNA_RAF1","Protein_JUN","Drug_cisplatin","-0.00030527","0.0243","-0.00030145","0.0183","-3.82e-06","0.0063"
"RAS/MAPK","CNA_RAF1","Protein_RAF1","Drug_cisplatin","2.613e-05","0.0022","2.362e-05","0.0014","2.51e-06","0.0011"
"RAS/MAPK","CNA_RAF1","Protein_MAPK1","Drug_cisplatin","-1.836e-05","0.0036","-1.182e-05","6e-04","-6.54e-06","0.003"
"RAS/MAPK","CNA_RAF1","Protein_MAPK8","Drug_cisplatin","-6.28e-06","8e-04","-6.67e-06","7e-04","3.9e-07","1e-04"
"RAS/MAPK","CNA_RAF1","Protein_MAP2K1","Drug_cisplatin","-5.03e-06","0.0025","-3.19e-06","0.0012","-1.85e-06","0.0013"
"RAS/MAPK","CNA_RAF1","Protein_MAPK14","Drug_cisplatin","3.86e-06","0.0016","4.72e-06","0.0013","-8.6e-07","3e-04"
"RAS/MAPK","CNA_RAF1","Protein_RPS6KA1","Drug_cisplatin","-3.256e-05","0.0028","-3.182e-05","0.0019","-7.4e-07","0.001"
"RAS/MAPK","CNA_RAF1","Protein_YBX1","Drug_cisplatin","-4.833e-05","0.0113","-2.961e-05","0.0028","-1.872e-05","0.0087"
"RAS/MAPK","CNA_MAPK14","mRNA_YBX1","Drug_cisplatin","3.54e-06","0.0022","-1.6e-07","4e-04","3.7e-06","0.0018"
"RAS/MAPK","CNA_MAPK14","mRNA_ARAF","Drug_cisplatin","-2.27e-06","0.0083","3e-06","0.0016","-5.27e-06","0.0067"
"RAS/MAPK","CNA_MAPK14","mRNA_MAPK1","Drug_cisplatin","-3.557e-05","0.0166","-1.551e-05","0.0037","-2.006e-05","0.0143"
"RAS/MAPK","CNA_MAPK14","mRNA_MAPK3","Drug_cisplatin","-9.14e-06","0.0135","2.49e-06","0.0015","-1.163e-05","0.0122"
"RAS/MAPK","CNA_MAPK14","mRNA_MAPK8","Drug_cisplatin","6.949e-05","0.0201","6.885e-05","0.0038","6.4e-07","0.017"
