"Drug","Pathway","Start","End","Type","Strength"
"osimertinib","EMT","mRNA_CDH2","mRNA_CLDN7","und",0.0376
"osimertinib","EMT","RPPA_CTNNB1","RPPA_CLDN7","und",0.285
"osimertinib","EMT","RPPA_CTNNB1","RPPA_COL6A1","und",0.1767
"osimertinib","EMT","RPPA_CTNNB1","RPPA_CDH1","und",0.6077
"osimertinib","EMT","RPPA_CTNNB1","RPPA_FN1","und",0.192
"osimertinib","EMT","RPPA_CTNNB1","RPPA_CDH2","und",0.0447
"osimertinib","EMT","RPPA_CTNNB1","RPPA_SERPINE1","und",0.0471
"osimertinib","EMT","RPPA_CLDN7","RPPA_COL6A1","und",0.1299
"osimertinib","EMT","RPPA_CLDN7","RPPA_CDH1","und",0.6878
"osimertinib","EMT","RPPA_CLDN7","RPPA_FN1","und",0.0551
"osimertinib","EMT","RPPA_CLDN7","RPPA_CDH2","und",0.0416
"osimertinib","EMT","RPPA_CLDN7","RPPA_SERPINE1","und",0.0781
"osimertinib","EMT","RPPA_COL6A1","RPPA_CDH1","und",0.1378
"osimertinib","EMT","RPPA_COL6A1","RPPA_FN1","und",0.0241
"osimertinib","EMT","RPPA_COL6A1","RPPA_CDH2","und",0.0217
"osimertinib","EMT","RPPA_COL6A1","RPPA_SERPINE1","und",0.0296
"osimertinib","EMT","RPPA_CDH1","RPPA_FN1","und",0.0873
"osimertinib","EMT","RPPA_CDH1","RPPA_CDH2","und",0.1323
"osimertinib","EMT","RPPA_CDH1","RPPA_SERPINE1","und",0.1266
"osimertinib","EMT","RPPA_FN1","RPPA_CDH2","und",0.0219
"osimertinib","EMT","RPPA_FN1","RPPA_SERPINE1","und",0.0601
"osimertinib","EMT","RPPA_CDH2","RPPA_SERPINE1","und",0.0285
"osimertinib","EMT","CNA_CDH1","mRNA_CDH1","dir",0.0875
"osimertinib","EMT","CNA_CDH1","mRNA_SERPINE1","dir",0.0457
"osimertinib","EMT","CNA_CDH1","mRNA_FN1","dir",0.0385
"osimertinib","EMT","CNA_CDH1","mRNA_COL6A1","dir",0.0577
"osimertinib","EMT","CNA_CDH1","mRNA_CTNNB1","dir",0.0318
"osimertinib","EMT","CNA_CDH1","mRNA_CDH2","dir",0.0417
"osimertinib","EMT","CNA_CDH1","mRNA_CLDN7","dir",0.0558
"osimertinib","EMT","CNA_CDH1","RPPA_CTNNB1","dir",0.0386
"osimertinib","EMT","CNA_CDH1","RPPA_CLDN7","dir",0.0272
"osimertinib","EMT","CNA_CDH1","RPPA_COL6A1","dir",0.0364
"osimertinib","EMT","CNA_CDH1","RPPA_CDH1","dir",0.0519
"osimertinib","EMT","CNA_CDH1","RPPA_FN1","dir",0.0329
"osimertinib","EMT","CNA_CDH1","RPPA_CDH2","dir",0.0319
"osimertinib","EMT","CNA_CDH1","RPPA_SERPINE1","dir",0.0263
"osimertinib","EMT","CNA_CLDN7","mRNA_CDH1","dir",0.0511
"osimertinib","EMT","CNA_CLDN7","mRNA_SERPINE1","dir",0.0666
"osimertinib","EMT","CNA_CLDN7","mRNA_FN1","dir",0.0408
"osimertinib","EMT","CNA_CLDN7","mRNA_COL6A1","dir",0.0508
"osimertinib","EMT","CNA_CLDN7","mRNA_CTNNB1","dir",0.0158
"osimertinib","EMT","CNA_CLDN7","mRNA_CDH2","dir",0.0441
"osimertinib","EMT","CNA_CLDN7","mRNA_CLDN7","dir",0.053
"osimertinib","EMT","CNA_CLDN7","RPPA_CTNNB1","dir",0.0709
"osimertinib","EMT","CNA_CLDN7","RPPA_CLDN7","dir",0.0393
"osimertinib","EMT","CNA_CLDN7","RPPA_COL6A1","dir",0.0346
"osimertinib","EMT","CNA_CLDN7","RPPA_CDH1","dir",0.0509
"osimertinib","EMT","CNA_CLDN7","RPPA_FN1","dir",0.0608
"osimertinib","EMT","CNA_CLDN7","RPPA_CDH2","dir",0.0342
"osimertinib","EMT","CNA_CLDN7","RPPA_SERPINE1","dir",0.025
"osimertinib","EMT","CNA_CDH2","mRNA_CDH1","dir",0.0894
"osimertinib","EMT","CNA_CDH2","mRNA_SERPINE1","dir",0.0548
"osimertinib","EMT","CNA_CDH2","mRNA_FN1","dir",0.1456
"osimertinib","EMT","CNA_CDH2","mRNA_COL6A1","dir",0.1377
"osimertinib","EMT","CNA_CDH2","mRNA_CTNNB1","dir",0.0271
"osimertinib","EMT","CNA_CDH2","mRNA_CDH2","dir",0.9202
"osimertinib","EMT","CNA_CDH2","mRNA_CLDN7","dir",0.6888
"osimertinib","EMT","CNA_CDH2","RPPA_CTNNB1","dir",0.0406
"osimertinib","EMT","CNA_CDH2","RPPA_CLDN7","dir",0.0433
"osimertinib","EMT","CNA_CDH2","RPPA_COL6A1","dir",0.1141
"osimertinib","EMT","CNA_CDH2","RPPA_CDH1","dir",0.0518
"osimertinib","EMT","CNA_CDH2","RPPA_FN1","dir",0.0411
"osimertinib","EMT","CNA_CDH2","RPPA_CDH2","dir",0.0285
"osimertinib","EMT","CNA_CDH2","RPPA_SERPINE1","dir",0.024
"osimertinib","EMT","CNA_FN1","mRNA_CDH1","dir",0.0601
"osimertinib","EMT","CNA_FN1","mRNA_SERPINE1","dir",0.0661
"osimertinib","EMT","CNA_FN1","mRNA_FN1","dir",0.1153
"osimertinib","EMT","CNA_FN1","mRNA_COL6A1","dir",0.0441
"osimertinib","EMT","CNA_FN1","mRNA_CTNNB1","dir",0.0446
"osimertinib","EMT","CNA_FN1","mRNA_CDH2","dir",0.0245
"osimertinib","EMT","CNA_FN1","mRNA_CLDN7","dir",0.0702
"osimertinib","EMT","CNA_FN1","RPPA_CTNNB1","dir",0.2733
"osimertinib","EMT","CNA_FN1","RPPA_CLDN7","dir",0.0348
"osimertinib","EMT","CNA_FN1","RPPA_COL6A1","dir",0.1137
"osimertinib","EMT","CNA_FN1","RPPA_CDH1","dir",0.0468
"osimertinib","EMT","CNA_FN1","RPPA_FN1","dir",0.0353
"osimertinib","EMT","CNA_FN1","RPPA_CDH2","dir",0.0271
"osimertinib","EMT","CNA_FN1","RPPA_SERPINE1","dir",0.0235
"osimertinib","EMT","CNA_COL6A1","mRNA_CDH1","dir",0.0801
"osimertinib","EMT","CNA_COL6A1","mRNA_SERPINE1","dir",0.215
"osimertinib","EMT","CNA_COL6A1","mRNA_FN1","dir",0.047
"osimertinib","EMT","CNA_COL6A1","mRNA_COL6A1","dir",0.0499
"osimertinib","EMT","CNA_COL6A1","mRNA_CTNNB1","dir",0.0248
"osimertinib","EMT","CNA_COL6A1","mRNA_CDH2","dir",0.0214
"osimertinib","EMT","CNA_COL6A1","mRNA_CLDN7","dir",0.0423
"osimertinib","EMT","CNA_COL6A1","RPPA_CTNNB1","dir",0.0337
"osimertinib","EMT","CNA_COL6A1","RPPA_CLDN7","dir",0.0296
"osimertinib","EMT","CNA_COL6A1","RPPA_COL6A1","dir",0.0412
"osimertinib","EMT","CNA_COL6A1","RPPA_CDH1","dir",0.0419
"osimertinib","EMT","CNA_COL6A1","RPPA_FN1","dir",0.1383
"osimertinib","EMT","CNA_COL6A1","RPPA_CDH2","dir",0.0295
"osimertinib","EMT","CNA_COL6A1","RPPA_SERPINE1","dir",0.0278
"osimertinib","EMT","CNA_CTNNB1","mRNA_CDH1","dir",0.5423
"osimertinib","EMT","CNA_CTNNB1","mRNA_SERPINE1","dir",0.4439
"osimertinib","EMT","CNA_CTNNB1","mRNA_FN1","dir",0.0393
"osimertinib","EMT","CNA_CTNNB1","mRNA_COL6A1","dir",0.1188
"osimertinib","EMT","CNA_CTNNB1","mRNA_CTNNB1","dir",0.9997
"osimertinib","EMT","CNA_CTNNB1","mRNA_CDH2","dir",0.0374
"osimertinib","EMT","CNA_CTNNB1","mRNA_CLDN7","dir",0.3344
"osimertinib","EMT","CNA_CTNNB1","RPPA_CTNNB1","dir",0.0475
"osimertinib","EMT","CNA_CTNNB1","RPPA_CLDN7","dir",0.035
"osimertinib","EMT","CNA_CTNNB1","RPPA_COL6A1","dir",0.0452
"osimertinib","EMT","CNA_CTNNB1","RPPA_CDH1","dir",0.0481
"osimertinib","EMT","CNA_CTNNB1","RPPA_FN1","dir",0.2953
"osimertinib","EMT","CNA_CTNNB1","RPPA_CDH2","dir",0.0278
"osimertinib","EMT","CNA_CTNNB1","RPPA_SERPINE1","dir",0.0221
"osimertinib","EMT","CNA_SERPINE1","mRNA_CDH1","dir",0.1526
"osimertinib","EMT","CNA_SERPINE1","mRNA_SERPINE1","dir",0.0446
"osimertinib","EMT","CNA_SERPINE1","mRNA_FN1","dir",0.2399
"osimertinib","EMT","CNA_SERPINE1","mRNA_COL6A1","dir",0.0488
"osimertinib","EMT","CNA_SERPINE1","mRNA_CTNNB1","dir",0.0299
"osimertinib","EMT","CNA_SERPINE1","mRNA_CDH2","dir",0.0857
"osimertinib","EMT","CNA_SERPINE1","mRNA_CLDN7","dir",0.0788
"osimertinib","EMT","CNA_SERPINE1","RPPA_CTNNB1","dir",0.0544
"osimertinib","EMT","CNA_SERPINE1","RPPA_CLDN7","dir",0.034
"osimertinib","EMT","CNA_SERPINE1","RPPA_COL6A1","dir",0.0362
"osimertinib","EMT","CNA_SERPINE1","RPPA_CDH1","dir",0.0497
"osimertinib","EMT","CNA_SERPINE1","RPPA_FN1","dir",0.1362
"osimertinib","EMT","CNA_SERPINE1","RPPA_CDH2","dir",0.0889
"osimertinib","EMT","CNA_SERPINE1","RPPA_SERPINE1","dir",0.0496
"osimertinib","EMT","mRNA_CDH1","RPPA_CTNNB1","dir",0.6643
"osimertinib","EMT","mRNA_CDH1","RPPA_CLDN7","dir",0.2922
"osimertinib","EMT","mRNA_CDH1","RPPA_COL6A1","dir",0.0392
"osimertinib","EMT","mRNA_CDH1","RPPA_CDH1","dir",0.9164
"osimertinib","EMT","mRNA_CDH1","RPPA_FN1","dir",0.0509
"osimertinib","EMT","mRNA_CDH1","RPPA_CDH2","dir",0.0364
"osimertinib","EMT","mRNA_CDH1","RPPA_SERPINE1","dir",0.0274
"osimertinib","EMT","mRNA_SERPINE1","RPPA_CTNNB1","dir",0.0418
"osimertinib","EMT","mRNA_SERPINE1","RPPA_CLDN7","dir",0.0609
"osimertinib","EMT","mRNA_SERPINE1","RPPA_COL6A1","dir",0.0362
"osimertinib","EMT","mRNA_SERPINE1","RPPA_CDH1","dir",0.0962
"osimertinib","EMT","mRNA_SERPINE1","RPPA_FN1","dir",0.0361
"osimertinib","EMT","mRNA_SERPINE1","RPPA_CDH2","dir",0.0316
"osimertinib","EMT","mRNA_SERPINE1","RPPA_SERPINE1","dir",0.9988
"osimertinib","EMT","mRNA_FN1","RPPA_CTNNB1","dir",0.1861
"osimertinib","EMT","mRNA_FN1","RPPA_CLDN7","dir",0.0506
"osimertinib","EMT","mRNA_FN1","RPPA_COL6A1","dir",0.0423
"osimertinib","EMT","mRNA_FN1","RPPA_CDH1","dir",0.0621
"osimertinib","EMT","mRNA_FN1","RPPA_FN1","dir",0.9983
"osimertinib","EMT","mRNA_FN1","RPPA_CDH2","dir",0.0227
"osimertinib","EMT","mRNA_FN1","RPPA_SERPINE1","dir",0.0259
"osimertinib","EMT","mRNA_COL6A1","RPPA_CTNNB1","dir",0.051
"osimertinib","EMT","mRNA_COL6A1","RPPA_CLDN7","dir",0.2274
"osimertinib","EMT","mRNA_COL6A1","RPPA_COL6A1","dir",0.1179
"osimertinib","EMT","mRNA_COL6A1","RPPA_CDH1","dir",0.2581
"osimertinib","EMT","mRNA_COL6A1","RPPA_FN1","dir",0.041
"osimertinib","EMT","mRNA_COL6A1","RPPA_CDH2","dir",0.0335
"osimertinib","EMT","mRNA_COL6A1","RPPA_SERPINE1","dir",0.0312
"osimertinib","EMT","mRNA_CTNNB1","RPPA_CTNNB1","dir",0.0355
"osimertinib","EMT","mRNA_CTNNB1","RPPA_CLDN7","dir",0.0396
"osimertinib","EMT","mRNA_CTNNB1","RPPA_COL6A1","dir",0.0576
"osimertinib","EMT","mRNA_CTNNB1","RPPA_CDH1","dir",0.0581
"osimertinib","EMT","mRNA_CTNNB1","RPPA_FN1","dir",0.0535
"osimertinib","EMT","mRNA_CTNNB1","RPPA_CDH2","dir",0.0337
"osimertinib","EMT","mRNA_CTNNB1","RPPA_SERPINE1","dir",0.0207
"osimertinib","EMT","mRNA_CDH2","RPPA_CTNNB1","dir",0.0857
"osimertinib","EMT","mRNA_CDH2","RPPA_CLDN7","dir",0.0547
"osimertinib","EMT","mRNA_CDH2","RPPA_COL6A1","dir",0.032
"osimertinib","EMT","mRNA_CDH2","RPPA_CDH1","dir",0.1174
"osimertinib","EMT","mRNA_CDH2","RPPA_FN1","dir",0.0641
"osimertinib","EMT","mRNA_CDH2","RPPA_CDH2","dir",0.9979
"osimertinib","EMT","mRNA_CDH2","RPPA_SERPINE1","dir",0.0268
"osimertinib","EMT","mRNA_CLDN7","RPPA_CTNNB1","dir",0.1883
"osimertinib","EMT","mRNA_CLDN7","RPPA_CLDN7","dir",0.8958
"osimertinib","EMT","mRNA_CLDN7","RPPA_COL6A1","dir",0.0792
"osimertinib","EMT","mRNA_CLDN7","RPPA_CDH1","dir",0.1329
"osimertinib","EMT","mRNA_CLDN7","RPPA_FN1","dir",0.0612
"osimertinib","EMT","mRNA_CLDN7","RPPA_CDH2","dir",0.0352
"osimertinib","EMT","mRNA_CLDN7","RPPA_SERPINE1","dir",0.042
"osimertinib","EMT","CNA_CDH1","Drug_osimertinib","dir",0.1055
"osimertinib","EMT","CNA_CLDN7","Drug_osimertinib","dir",0.0208
"osimertinib","EMT","CNA_CDH2","Drug_osimertinib","dir",0.0569
"osimertinib","EMT","CNA_FN1","Drug_osimertinib","dir",0.0355
"osimertinib","EMT","CNA_COL6A1","Drug_osimertinib","dir",0.0183
"osimertinib","EMT","CNA_CTNNB1","Drug_osimertinib","dir",0.033
"osimertinib","EMT","CNA_SERPINE1","Drug_osimertinib","dir",0.0338
"osimertinib","EMT","mRNA_CDH1","Drug_osimertinib","dir",0.0854
"osimertinib","EMT","mRNA_SERPINE1","Drug_osimertinib","dir",0.0263
"osimertinib","EMT","mRNA_FN1","Drug_osimertinib","dir",0.0319
"osimertinib","EMT","mRNA_COL6A1","Drug_osimertinib","dir",0.0228
"osimertinib","EMT","mRNA_CTNNB1","Drug_osimertinib","dir",0.025
"osimertinib","EMT","mRNA_CDH2","Drug_osimertinib","dir",0.0301
"osimertinib","EMT","mRNA_CLDN7","Drug_osimertinib","dir",0.1566
"osimertinib","EMT","RPPA_CTNNB1","Drug_osimertinib","dir",0.0322
"osimertinib","EMT","RPPA_CLDN7","Drug_osimertinib","dir",0.7593
"osimertinib","EMT","RPPA_COL6A1","Drug_osimertinib","dir",0.037
"osimertinib","EMT","RPPA_CDH1","Drug_osimertinib","dir",0.2052
"osimertinib","EMT","RPPA_FN1","Drug_osimertinib","dir",0.0229
"osimertinib","EMT","RPPA_CDH2","Drug_osimertinib","dir",0.0285
"osimertinib","EMT","RPPA_SERPINE1","Drug_osimertinib","dir",0.0368
"osimertinib","Hormone receptor","CNA_PGR","CNA_ESR1","und",3e-04
"osimertinib","Hormone receptor","CNA_PGR","CNA_AR","und",4e-04
"osimertinib","Hormone receptor","CNA_ESR1","CNA_AR","und",2e-04
"osimertinib","Hormone receptor","mRNA_PGR","mRNA_ESR1","und",3e-04
"osimertinib","Hormone receptor","mRNA_PGR","mRNA_AR","und",0.0109
"osimertinib","Hormone receptor","mRNA_ESR1","mRNA_AR","und",4e-04
"osimertinib","Hormone receptor","RPPA_AR","RPPA_ESR1","und",0.0162
"osimertinib","Hormone receptor","RPPA_AR","RPPA_PGR","und",0.0125
"osimertinib","Hormone receptor","RPPA_ESR1","RPPA_PGR","und",0.9865
"osimertinib","Hormone receptor","CNA_PGR","mRNA_PGR","dir",0.0373
"osimertinib","Hormone receptor","CNA_PGR","mRNA_ESR1","dir",0.18
"osimertinib","Hormone receptor","CNA_PGR","mRNA_AR","dir",0.0633
"osimertinib","Hormone receptor","CNA_PGR","RPPA_AR","dir",0.0239
"osimertinib","Hormone receptor","CNA_PGR","RPPA_ESR1","dir",0.0621
"osimertinib","Hormone receptor","CNA_PGR","RPPA_PGR","dir",0.0533
"osimertinib","Hormone receptor","CNA_ESR1","mRNA_PGR","dir",0.0652
"osimertinib","Hormone receptor","CNA_ESR1","mRNA_ESR1","dir",0.5204
"osimertinib","Hormone receptor","CNA_ESR1","mRNA_AR","dir",0.0637
"osimertinib","Hormone receptor","CNA_ESR1","RPPA_AR","dir",0.0365
"osimertinib","Hormone receptor","CNA_ESR1","RPPA_ESR1","dir",0.0786
"osimertinib","Hormone receptor","CNA_ESR1","RPPA_PGR","dir",0.1071
"osimertinib","Hormone receptor","CNA_AR","mRNA_PGR","dir",0.0431
"osimertinib","Hormone receptor","CNA_AR","mRNA_ESR1","dir",0.0921
"osimertinib","Hormone receptor","CNA_AR","mRNA_AR","dir",0.0497
"osimertinib","Hormone receptor","CNA_AR","RPPA_AR","dir",0.0209
"osimertinib","Hormone receptor","CNA_AR","RPPA_ESR1","dir",0.0482
"osimertinib","Hormone receptor","CNA_AR","RPPA_PGR","dir",0.0474
"osimertinib","Hormone receptor","mRNA_PGR","RPPA_AR","dir",0.0254
"osimertinib","Hormone receptor","mRNA_PGR","RPPA_ESR1","dir",0.0372
"osimertinib","Hormone receptor","mRNA_PGR","RPPA_PGR","dir",0.0513
"osimertinib","Hormone receptor","mRNA_ESR1","RPPA_AR","dir",0.0232
"osimertinib","Hormone receptor","mRNA_ESR1","RPPA_ESR1","dir",0.9163
"osimertinib","Hormone receptor","mRNA_ESR1","RPPA_PGR","dir",0.1682
"osimertinib","Hormone receptor","mRNA_AR","RPPA_AR","dir",1
"osimertinib","Hormone receptor","mRNA_AR","RPPA_ESR1","dir",0.0312
"osimertinib","Hormone receptor","mRNA_AR","RPPA_PGR","dir",0.0567
"osimertinib","Hormone receptor","CNA_PGR","Drug_osimertinib","dir",0.0479
"osimertinib","Hormone receptor","CNA_ESR1","Drug_osimertinib","dir",0.2015
"osimertinib","Hormone receptor","CNA_AR","Drug_osimertinib","dir",0.1193
"osimertinib","Hormone receptor","mRNA_PGR","Drug_osimertinib","dir",0.0317
"osimertinib","Hormone receptor","mRNA_ESR1","Drug_osimertinib","dir",0.0578
"osimertinib","Hormone receptor","mRNA_AR","Drug_osimertinib","dir",0.0359
"osimertinib","Hormone receptor","RPPA_AR","Drug_osimertinib","dir",0.0461
"osimertinib","Hormone receptor","RPPA_ESR1","Drug_osimertinib","dir",0.099
"osimertinib","Hormone receptor","RPPA_PGR","Drug_osimertinib","dir",0.0289
"osimertinib","Hormone signaling (Breast)","CNA_GATA3","CNA_BCL2","und",7e-04
"osimertinib","Hormone signaling (Breast)","CNA_GATA3","CNA_INPP4B","und",3e-04
"osimertinib","Hormone signaling (Breast)","CNA_BCL2","CNA_INPP4B","und",6e-04
"osimertinib","Hormone signaling (Breast)","mRNA_GATA3","mRNA_INPP4B","und",0.1949
"osimertinib","Hormone signaling (Breast)","mRNA_GATA3","mRNA_BCL2","und",0.0086
"osimertinib","Hormone signaling (Breast)","mRNA_INPP4B","mRNA_BCL2","und",1e-04
"osimertinib","Hormone signaling (Breast)","RPPA_BCL2","RPPA_GATA3","und",8e-04
"osimertinib","Hormone signaling (Breast)","RPPA_BCL2","RPPA_INPP4B","und",0.0015
"osimertinib","Hormone signaling (Breast)","RPPA_GATA3","RPPA_INPP4B","und",8e-04
"osimertinib","Hormone signaling (Breast)","CNA_GATA3","mRNA_GATA3","dir",0.0459
"osimertinib","Hormone signaling (Breast)","CNA_GATA3","mRNA_INPP4B","dir",0.0541
"osimertinib","Hormone signaling (Breast)","CNA_GATA3","mRNA_BCL2","dir",0.0246
"osimertinib","Hormone signaling (Breast)","CNA_GATA3","RPPA_BCL2","dir",0.029
"osimertinib","Hormone signaling (Breast)","CNA_GATA3","RPPA_GATA3","dir",0.0197
"osimertinib","Hormone signaling (Breast)","CNA_GATA3","RPPA_INPP4B","dir",0.0226
"osimertinib","Hormone signaling (Breast)","CNA_BCL2","mRNA_GATA3","dir",0.0777
"osimertinib","Hormone signaling (Breast)","CNA_BCL2","mRNA_INPP4B","dir",0.0261
"osimertinib","Hormone signaling (Breast)","CNA_BCL2","mRNA_BCL2","dir",0.9997
"osimertinib","Hormone signaling (Breast)","CNA_BCL2","RPPA_BCL2","dir",0.026
"osimertinib","Hormone signaling (Breast)","CNA_BCL2","RPPA_GATA3","dir",0.0297
"osimertinib","Hormone signaling (Breast)","CNA_BCL2","RPPA_INPP4B","dir",0.0246
"osimertinib","Hormone signaling (Breast)","CNA_INPP4B","mRNA_GATA3","dir",0.0496
"osimertinib","Hormone signaling (Breast)","CNA_INPP4B","mRNA_INPP4B","dir",0.8111
"osimertinib","Hormone signaling (Breast)","CNA_INPP4B","mRNA_BCL2","dir",0.0294
"osimertinib","Hormone signaling (Breast)","CNA_INPP4B","RPPA_BCL2","dir",0.0469
"osimertinib","Hormone signaling (Breast)","CNA_INPP4B","RPPA_GATA3","dir",0.0245
"osimertinib","Hormone signaling (Breast)","CNA_INPP4B","RPPA_INPP4B","dir",0.0941
"osimertinib","Hormone signaling (Breast)","mRNA_GATA3","RPPA_BCL2","dir",0.0474
"osimertinib","Hormone signaling (Breast)","mRNA_GATA3","RPPA_GATA3","dir",1
"osimertinib","Hormone signaling (Breast)","mRNA_GATA3","RPPA_INPP4B","dir",0.0172
"osimertinib","Hormone signaling (Breast)","mRNA_INPP4B","RPPA_BCL2","dir",0.0375
"osimertinib","Hormone signaling (Breast)","mRNA_INPP4B","RPPA_GATA3","dir",0.0283
"osimertinib","Hormone signaling (Breast)","mRNA_INPP4B","RPPA_INPP4B","dir",1
"osimertinib","Hormone signaling (Breast)","mRNA_BCL2","RPPA_BCL2","dir",1
"osimertinib","Hormone signaling (Breast)","mRNA_BCL2","RPPA_GATA3","dir",0.023
"osimertinib","Hormone signaling (Breast)","mRNA_BCL2","RPPA_INPP4B","dir",0.0245
"osimertinib","Hormone signaling (Breast)","CNA_GATA3","Drug_osimertinib","dir",0.1561
"osimertinib","Hormone signaling (Breast)","CNA_BCL2","Drug_osimertinib","dir",0.0346
"osimertinib","Hormone signaling (Breast)","CNA_INPP4B","Drug_osimertinib","dir",0.0268
"osimertinib","Hormone signaling (Breast)","mRNA_GATA3","Drug_osimertinib","dir",0.1592
"osimertinib","Hormone signaling (Breast)","mRNA_INPP4B","Drug_osimertinib","dir",0.0671
"osimertinib","Hormone signaling (Breast)","mRNA_BCL2","Drug_osimertinib","dir",0.0489
"osimertinib","Hormone signaling (Breast)","RPPA_BCL2","Drug_osimertinib","dir",0.0331
"osimertinib","Hormone signaling (Breast)","RPPA_GATA3","Drug_osimertinib","dir",0.4191
"osimertinib","Hormone signaling (Breast)","RPPA_INPP4B","Drug_osimertinib","dir",0.0327
"osimertinib","PI3K/AKT","CNA_AKT3","CNA_PTEN","und",0.001
"osimertinib","PI3K/AKT","CNA_AKT3","CNA_CDKN1B","und",0.0014
"osimertinib","PI3K/AKT","CNA_AKT3","CNA_AKT1","und",4e-04
"osimertinib","PI3K/AKT","CNA_AKT3","CNA_TSC2","und",0.0713
"osimertinib","PI3K/AKT","CNA_AKT3","CNA_AKT2","und",2e-04
"osimertinib","PI3K/AKT","CNA_AKT3","CNA_GSK3A","und",1e-04
"osimertinib","PI3K/AKT","CNA_AKT3","CNA_INPP4B","und",0.0013
"osimertinib","PI3K/AKT","CNA_PTEN","CNA_CDKN1B","und",1e-04
"osimertinib","PI3K/AKT","CNA_PTEN","CNA_AKT1","und",4e-04
"osimertinib","PI3K/AKT","CNA_PTEN","CNA_TSC2","und",4e-04
"osimertinib","PI3K/AKT","CNA_PTEN","CNA_AKT2","und",3e-04
"osimertinib","PI3K/AKT","CNA_PTEN","CNA_GSK3A","und",7e-04
"osimertinib","PI3K/AKT","CNA_PTEN","CNA_AKT1S1","und",5e-04
"osimertinib","PI3K/AKT","CNA_CDKN1B","CNA_AKT1","und",3e-04
"osimertinib","PI3K/AKT","CNA_CDKN1B","CNA_TSC2","und",0.0027
"osimertinib","PI3K/AKT","CNA_CDKN1B","CNA_AKT2","und",7e-04
"osimertinib","PI3K/AKT","CNA_CDKN1B","CNA_GSK3A","und",7e-04
"osimertinib","PI3K/AKT","CNA_CDKN1B","CNA_AKT1S1","und",2e-04
"osimertinib","PI3K/AKT","CNA_CDKN1B","CNA_GSK3B","und",0.052
"osimertinib","PI3K/AKT","CNA_CDKN1B","CNA_INPP4B","und",1e-04
"osimertinib","PI3K/AKT","CNA_AKT1","CNA_TSC2","und",4e-04
"osimertinib","PI3K/AKT","CNA_AKT1","CNA_AKT2","und",2e-04
"osimertinib","PI3K/AKT","CNA_AKT1","CNA_GSK3A","und",0.0043
"osimertinib","PI3K/AKT","CNA_AKT1","CNA_AKT1S1","und",2e-04
"osimertinib","PI3K/AKT","CNA_AKT1","CNA_INPP4B","und",2e-04
"osimertinib","PI3K/AKT","CNA_TSC2","CNA_GSK3A","und",1e-04
"osimertinib","PI3K/AKT","CNA_TSC2","CNA_GSK3B","und",0.0054
"osimertinib","PI3K/AKT","CNA_AKT2","CNA_GSK3A","und",1
"osimertinib","PI3K/AKT","CNA_AKT2","CNA_AKT1S1","und",3e-04
"osimertinib","PI3K/AKT","CNA_AKT2","CNA_GSK3B","und",0.0031
"osimertinib","PI3K/AKT","CNA_AKT2","CNA_INPP4B","und",3e-04
"osimertinib","PI3K/AKT","CNA_GSK3A","CNA_AKT1S1","und",1
"osimertinib","PI3K/AKT","CNA_GSK3A","CNA_GSK3B","und",2e-04
"osimertinib","PI3K/AKT","CNA_GSK3A","CNA_INPP4B","und",3e-04
"osimertinib","PI3K/AKT","CNA_AKT1S1","CNA_GSK3B","und",1e-04
"osimertinib","PI3K/AKT","CNA_GSK3B","CNA_INPP4B","und",0.0035
"osimertinib","PI3K/AKT","mRNA_GSK3B","mRNA_TSC2","und",0.0299
"osimertinib","PI3K/AKT","mRNA_GSK3B","mRNA_AKT2","und",0.1026
"osimertinib","PI3K/AKT","mRNA_GSK3B","mRNA_GSK3A","und",0.097
"osimertinib","PI3K/AKT","mRNA_GSK3B","mRNA_INPP4B","und",0.0108
"osimertinib","PI3K/AKT","mRNA_GSK3B","mRNA_CDKN1B","und",0.0591
"osimertinib","PI3K/AKT","mRNA_GSK3B","mRNA_AKT3","und",0.0285
"osimertinib","PI3K/AKT","mRNA_GSK3B","mRNA_AKT1","und",0.3674
"osimertinib","PI3K/AKT","mRNA_GSK3B","mRNA_PTEN","und",0.1233
