"Pathway","Exposure","Mediator","Outcome","IED","PIP_IED","IEC","PIP_IEC","IE","PIP_IE"
"RTK","mRNA_EGFR","Protein_SHC1","Drug_osimertinib","-0.07755351","0.7942","-0.00285408","0.1452","-0.07469943","0.8582"
"RTK","mRNA_EGFR","Protein_SRC","Drug_osimertinib","3.9e-07","6e-04","-4.72e-06","0.0054","5.11e-06","0.0057"
"RTK","mRNA_SHC1","Protein_EGFR","Drug_osimertinib","9.14e-06","0.0021","-6.04e-06","0.0021","1.518e-05","0.0042"
"RTK","mRNA_SHC1","Protein_ERBB2","Drug_osimertinib","1.64e-06","3e-04","-4.73e-06","6e-04","6.37e-06","9e-04"
"RTK","mRNA_SHC1","Protein_ERBB3","Drug_osimertinib","9.16e-06","0.0019","2.19e-06","0.0025","6.96e-06","0.0039"
"RTK","mRNA_SHC1","Protein_SHC1","Drug_osimertinib","-0.00370562","0.0819","0.00017102","0.0232","-0.00387664","0.1014"
"RTK","mRNA_SHC1","Protein_SRC","Drug_osimertinib","7.65e-06","0.0014","-1.59e-06","0.0018","9.24e-06","0.0032"
"RTK","mRNA_SRC","Protein_EGFR","Drug_osimertinib","4.27e-06","0.0013","-6.16e-06","0.0054","1.043e-05","0.0066"
"RTK","mRNA_SRC","Protein_ERBB2","Drug_osimertinib","7.84e-06","9e-04","4.598e-05","0.0073","-3.814e-05","0.0078"
"RTK","mRNA_SRC","Protein_ERBB3","Drug_osimertinib","-7.88e-06","0.0017","3.85e-06","0.0019","-1.173e-05","0.0036"
"RTK","mRNA_SRC","Protein_SHC1","Drug_osimertinib","-0.00038025","0.0339","-0.00506375","0.2126","0.00468349","0.2368"
"RTK","mRNA_SRC","Protein_SRC","Drug_osimertinib","-0.00107117","0.0278","1.8e-07","8e-04","-0.00107135","0.0278"
"TSC/mTOR","CNA_MTOR","mRNA_RPS6KB1","Drug_osimertinib","-1.04e-06","6e-04","-2.317e-05","0.0112","2.213e-05","0.0113"
"TSC/mTOR","CNA_MTOR","mRNA_RPS6","Drug_osimertinib","-9.87e-06","0.0016","-3e-08","5e-04","-9.84e-06","0.0021"
"TSC/mTOR","CNA_MTOR","mRNA_RB1","Drug_osimertinib","2.13e-06","0.0015","-7.81e-06","0.003","9.94e-06","0.0045"
"TSC/mTOR","CNA_MTOR","mRNA_EIF4EBP1","Drug_osimertinib","2.3e-07","1e-04","-6.92e-06","0.0019","7.15e-06","0.002"
"TSC/mTOR","CNA_MTOR","mRNA_MTOR","Drug_osimertinib","0.00496168","0.1141","-2.008e-05","0.0049","0.00498176","0.1147"
"TSC/mTOR","CNA_MTOR","Protein_EIF4EBP1","Drug_osimertinib","1.226e-05","7e-04","-2e-08","0.0011","1.228e-05","0.0018"
"TSC/mTOR","CNA_MTOR","Protein_MTOR","Drug_osimertinib","3.635e-05","0.0025","-1.33e-06","3e-04","3.768e-05","0.0028"
"TSC/mTOR","CNA_MTOR","Protein_RPS6KB1","Drug_osimertinib","2.81e-06","0.001","5.3e-07","3e-04","2.28e-06","0.0012"
"TSC/mTOR","CNA_MTOR","Protein_RB1","Drug_osimertinib","2.835e-05","0.0042","2.5e-07","4e-04","2.81e-05","0.0045"
"TSC/mTOR","CNA_MTOR","Protein_RPS6","Drug_osimertinib","8.467e-05","0.0308","-2.95e-06","0.0024","8.762e-05","0.0332"
"TSC/mTOR","CNA_RB1","mRNA_RPS6KB1","Drug_osimertinib","3.52e-06","6e-04","-1.22e-06","0.0012","4.74e-06","0.0017"
"TSC/mTOR","CNA_RB1","mRNA_RPS6","Drug_osimertinib","-7.46e-06","0.0012","-2.4e-07","8e-04","-7.22e-06","0.0019"
"TSC/mTOR","CNA_RB1","mRNA_RB1","Drug_osimertinib","-0.00135199","0.0353","0","0","-0.00135199","0.0353"
"TSC/mTOR","CNA_RB1","mRNA_EIF4EBP1","Drug_osimertinib","-1.58e-06","2e-04","6e-07","0.0019","-2.18e-06","0.0021"
"TSC/mTOR","CNA_RB1","mRNA_MTOR","Drug_osimertinib","-7.507e-05","0.0106","0.00015432","0.0169","-0.00022939","0.0256"
"TSC/mTOR","CNA_RB1","Protein_EIF4EBP1","Drug_osimertinib","1.9e-06","3e-04","-2.81e-06","9e-04","4.71e-06","0.0012"
"TSC/mTOR","CNA_RB1","Protein_MTOR","Drug_osimertinib","1.752e-05","0.0024","1.75e-06","2e-04","1.577e-05","0.0025"
"TSC/mTOR","CNA_RB1","Protein_RPS6KB1","Drug_osimertinib","-5.6e-07","0.001","3.9e-07","1e-04","-9.5e-07","0.0011"
"TSC/mTOR","CNA_RB1","Protein_RB1","Drug_osimertinib","1.577e-05","0.0023","0","0","1.577e-05","0.0023"
"TSC/mTOR","CNA_RB1","Protein_RPS6","Drug_osimertinib","0.00141568","0.0459","2.28e-06","0.0032","0.0014134","0.0487"
"TSC/mTOR","CNA_RPS6KB1","mRNA_RPS6KB1","Drug_osimertinib","-0.00019812","0.0137","0","0","-0.00019812","0.0137"
"TSC/mTOR","CNA_RPS6KB1","mRNA_RPS6","Drug_osimertinib","4.17e-06","4e-04","-1.46e-06","0.0012","5.63e-06","0.0016"
"TSC/mTOR","CNA_RPS6KB1","mRNA_RB1","Drug_osimertinib","1.031e-05","0.0013","-3.4e-07","3e-04","1.065e-05","0.0016"
"TSC/mTOR","CNA_RPS6KB1","mRNA_EIF4EBP1","Drug_osimertinib","-2.39e-06","4e-04","1.51e-06","8e-04","-3.9e-06","0.0012"
"TSC/mTOR","CNA_RPS6KB1","mRNA_MTOR","Drug_osimertinib","-3.863e-05","0.0046","0.00175254","0.0997","-0.00179117","0.1005"
"TSC/mTOR","CNA_RPS6KB1","Protein_EIF4EBP1","Drug_osimertinib","-1.666e-05","0.0026","-1.01e-06","4e-04","-1.564e-05","0.0028"
"TSC/mTOR","CNA_RPS6KB1","Protein_MTOR","Drug_osimertinib","-1.98e-06","8e-04","1.78e-06","3e-04","-3.76e-06","0.0011"
"TSC/mTOR","CNA_RPS6KB1","Protein_RPS6KB1","Drug_osimertinib","9.66e-06","0.0017","-6.2e-07","1e-04","1.028e-05","0.0017"
"TSC/mTOR","CNA_RPS6KB1","Protein_RB1","Drug_osimertinib","-0.00021813","0.0115","3.3e-07","1e-04","-0.00021846","0.0116"
"TSC/mTOR","CNA_RPS6KB1","Protein_RPS6","Drug_osimertinib","0.00037289","0.0365","1.159e-05","0.0039","0.0003613","0.0401"
"TSC/mTOR","CNA_EIF4EBP1","mRNA_RPS6KB1","Drug_osimertinib","2.2e-06","4e-04","0","0","2.2e-06","4e-04"
"TSC/mTOR","CNA_EIF4EBP1","mRNA_RPS6","Drug_osimertinib","-6.63e-06","0.0021","8.205e-05","0.0209","-8.869e-05","0.0218"
"TSC/mTOR","CNA_EIF4EBP1","mRNA_RB1","Drug_osimertinib","-1.845e-05","0.0034","-1.02e-06","7e-04","-1.743e-05","0.004"
"TSC/mTOR","CNA_EIF4EBP1","mRNA_EIF4EBP1","Drug_osimertinib","0.00040467","0.0226","8.72e-06","0.0017","0.00039595","0.0226"
"TSC/mTOR","CNA_EIF4EBP1","mRNA_MTOR","Drug_osimertinib","3.857e-05","0.0038","2.751e-05","0.008","1.107e-05","0.0117"
"TSC/mTOR","CNA_EIF4EBP1","Protein_EIF4EBP1","Drug_osimertinib","-5.62e-06","0.0013","-2.6e-06","9e-04","-3.02e-06","0.0022"
"TSC/mTOR","CNA_EIF4EBP1","Protein_MTOR","Drug_osimertinib","-6.4e-06","0.001","2.43e-06","8e-04","-8.83e-06","0.0018"
"TSC/mTOR","CNA_EIF4EBP1","Protein_RPS6KB1","Drug_osimertinib","-8.56e-06","0.0011","1.16e-06","2e-04","-9.72e-06","0.0013"
"TSC/mTOR","CNA_EIF4EBP1","Protein_RB1","Drug_osimertinib","-0.0004139","0.0182","5e-07","2e-04","-0.0004144","0.0184"
"TSC/mTOR","CNA_EIF4EBP1","Protein_RPS6","Drug_osimertinib","0.00064063","0.0328","-9.6e-06","0.0051","0.00065023","0.0378"
"TSC/mTOR","CNA_RPS6","mRNA_RPS6KB1","Drug_osimertinib","2.41e-06","4e-04","-4e-08","1e-04","2.45e-06","4e-04"
"TSC/mTOR","CNA_RPS6","mRNA_RPS6","Drug_osimertinib","0.0003117","0.0228","-4.67e-06","0.0011","0.00031637","0.0228"
"TSC/mTOR","CNA_RPS6","mRNA_RB1","Drug_osimertinib","2.17e-06","0.0024","-4e-08","4e-04","2.21e-06","0.0028"
"TSC/mTOR","CNA_RPS6","mRNA_EIF4EBP1","Drug_osimertinib","-7.08e-06","8e-04","0.00011252","0.0189","-0.0001196","0.0189"
"TSC/mTOR","CNA_RPS6","mRNA_MTOR","Drug_osimertinib","-2.98e-06","0.0045","-4.08e-06","0.003","1.1e-06","0.007"
"TSC/mTOR","CNA_RPS6","Protein_EIF4EBP1","Drug_osimertinib","-3.1e-06","7e-04","-1.33e-06","2e-04","-1.77e-06","9e-04"
"TSC/mTOR","CNA_RPS6","Protein_MTOR","Drug_osimertinib","6.5e-07","8e-04","9.3e-07","7e-04","-2.8e-07","0.0015"
"TSC/mTOR","CNA_RPS6","Protein_RPS6KB1","Drug_osimertinib","-3.9e-07","2e-04","0","0","-3.9e-07","2e-04"
"TSC/mTOR","CNA_RPS6","Protein_RB1","Drug_osimertinib","-2.161e-05","0.0028","6e-08","2e-04","-2.167e-05","0.003"
"TSC/mTOR","CNA_RPS6","Protein_RPS6","Drug_osimertinib","0.00026749","0.0302","-4.16e-06","0.0028","0.00027165","0.0328"
"TSC/mTOR","mRNA_RPS6KB1","Protein_EIF4EBP1","Drug_osimertinib","-2.17e-06","7e-04","9.58e-06","0.0033","-1.175e-05","0.0036"
"TSC/mTOR","mRNA_RPS6KB1","Protein_MTOR","Drug_osimertinib","-2.05e-06","6e-04","2.46e-06","0.0023","-4.51e-06","0.0029"
"TSC/mTOR","mRNA_RPS6KB1","Protein_RPS6KB1","Drug_osimertinib","-0.00012384","0.0192","0","0","-0.00012384","0.0192"
"TSC/mTOR","mRNA_RPS6KB1","Protein_RB1","Drug_osimertinib","-6.91e-05","0.0041","2.17e-06","0.002","-7.127e-05","0.0061"
"TSC/mTOR","mRNA_RPS6KB1","Protein_RPS6","Drug_osimertinib","0.00102729","0.0429","-7.24e-06","0.0106","0.00103453","0.0532"
"TSC/mTOR","mRNA_RPS6","Protein_EIF4EBP1","Drug_osimertinib","1.062e-05","0.0013","-1.59e-06","7e-04","1.222e-05","0.002"
"TSC/mTOR","mRNA_RPS6","Protein_MTOR","Drug_osimertinib","-2.68e-06","0.0022","-1.3e-07","4e-04","-2.55e-06","0.0026"
"TSC/mTOR","mRNA_RPS6","Protein_RPS6KB1","Drug_osimertinib","-3e-08","4e-04","-1.5e-07","5e-04","1.2e-07","9e-04"
"TSC/mTOR","mRNA_RPS6","Protein_RB1","Drug_osimertinib","-1.765e-05","0.0025","-4.3e-07","4e-04","-1.722e-05","0.0029"
"TSC/mTOR","mRNA_RPS6","Protein_RPS6","Drug_osimertinib","0.00023959","0.0308","-1.43e-06","0.0021","0.00024102","0.0328"
"TSC/mTOR","mRNA_RB1","Protein_EIF4EBP1","Drug_osimertinib","1.74e-06","3e-04","3.4e-07","0.0015","1.4e-06","0.0018"
"TSC/mTOR","mRNA_RB1","Protein_MTOR","Drug_osimertinib","6.1e-07","3e-04","3.48e-06","0.001","-2.87e-06","0.0013"
"TSC/mTOR","mRNA_RB1","Protein_RPS6KB1","Drug_osimertinib","-2.15e-06","9e-04","-1.13e-06","2e-04","-1.01e-06","0.0011"
"TSC/mTOR","mRNA_RB1","Protein_RB1","Drug_osimertinib","-0.00546766","0.0648","3.8e-07","2e-04","-0.00546804","0.0648"
"TSC/mTOR","mRNA_RB1","Protein_RPS6","Drug_osimertinib","0.0044508","0.0962","3.77e-06","0.0104","0.00444703","0.1055"
"TSC/mTOR","mRNA_EIF4EBP1","Protein_EIF4EBP1","Drug_osimertinib","0.0005828","0.0211","2.75e-06","3e-04","0.00058005","0.0213"
"TSC/mTOR","mRNA_EIF4EBP1","Protein_MTOR","Drug_osimertinib","9.54e-06","0.0013","-2.953e-05","0.0125","3.907e-05","0.013"
"TSC/mTOR","mRNA_EIF4EBP1","Protein_RPS6KB1","Drug_osimertinib","2.63e-06","3e-04","5.53e-06","0.0034","-2.9e-06","0.0035"
"TSC/mTOR","mRNA_EIF4EBP1","Protein_RB1","Drug_osimertinib","-2.014e-05","0.0026","5.83e-06","0.0016","-2.597e-05","0.0042"
"TSC/mTOR","mRNA_EIF4EBP1","Protein_RPS6","Drug_osimertinib","0.00314853","0.0729","-0.00117845","0.0497","0.00432698","0.1167"
"TSC/mTOR","mRNA_MTOR","Protein_EIF4EBP1","Drug_osimertinib","3.45e-06","9e-04","-3.174e-05","0.0105","3.519e-05","0.011"
"TSC/mTOR","mRNA_MTOR","Protein_MTOR","Drug_osimertinib","0.00021731","0.0245","6.5e-07","0.0013","0.00021667","0.0247"
"TSC/mTOR","mRNA_MTOR","Protein_RPS6KB1","Drug_osimertinib","3.6e-07","4e-04","3.4e-07","3e-04","1e-08","7e-04"
"TSC/mTOR","mRNA_MTOR","Protein_RB1","Drug_osimertinib","-1.656e-05","0.0019","-1.89e-06","6e-04","-1.467e-05","0.0025"
"TSC/mTOR","mRNA_MTOR","Protein_RPS6","Drug_osimertinib","0.00049107","0.0326","3.03e-05","0.0099","0.00046077","0.0418"
"Apoptosis","CNA_CASP7","mRNA_BAD","Drug_cisplatin","-5.5e-06","0.0016","3.63e-06","0.0015","-9.14e-06","0.0031"
"Apoptosis","CNA_CASP7","mRNA_BID","Drug_cisplatin","6.36e-06","0.0015","-1.32e-06","0.0022","7.68e-06","0.0035"
"Apoptosis","CNA_CASP7","mRNA_BAK1","Drug_cisplatin","-6.97e-06","0.0021","-6.664e-05","0.0204","5.967e-05","0.0215"
"Apoptosis","CNA_CASP7","mRNA_BAX","Drug_cisplatin","-5.07e-06","0.0014","-7.2e-07","0.003","-4.36e-06","0.0044"
"Apoptosis","CNA_CASP7","mRNA_BIRC2","Drug_cisplatin","2.95e-06","0.0026","7.2e-07","2e-04","2.22e-06","0.0028"
"Apoptosis","CNA_CASP7","mRNA_BCL2L11","Drug_cisplatin","0.00015013","0.0066","5.77e-06","0.0132","0.00014436","0.0191"
"Apoptosis","CNA_CASP7","mRNA_CASP7","Drug_cisplatin","-3.275e-05","0.0205","-8.55e-06","0.0028","-2.419e-05","0.0221"
"Apoptosis","CNA_CASP7","mRNA_BCL2L1","Drug_cisplatin","-1.66e-06","0.0013","-7.2e-07","0.001","-9.4e-07","0.0023"
"Apoptosis","CNA_CASP7","mRNA_BCL2","Drug_cisplatin","1.521e-05","0.0028","-2.97e-06","0.0028","1.818e-05","0.0052"
"Apoptosis","CNA_CASP7","Protein_BAD","Drug_cisplatin","7.54e-06","0.0013","2.57e-06","0.0013","4.97e-06","0.0026"
"Apoptosis","CNA_CASP7","Protein_BAK1","Drug_cisplatin","1.329e-05","0.0011","-6.21e-06","0.0032","1.95e-05","0.0042"
"Apoptosis","CNA_CASP7","Protein_BAX","Drug_cisplatin","-2.42e-06","0.001","6.28e-06","0.0016","-8.7e-06","0.0026"
"Apoptosis","CNA_CASP7","Protein_BCL2","Drug_cisplatin","-3.95e-06","0.003","9.22e-06","0.0048","-1.317e-05","0.0078"
"Apoptosis","CNA_CASP7","Protein_BCL2L1","Drug_cisplatin","5.98e-06","0.0027","-3.03e-06","0.0024","9.01e-06","0.0047"
"Apoptosis","CNA_CASP7","Protein_BID","Drug_cisplatin","1.12e-06","9e-04","-4.6e-07","0.0072","1.58e-06","0.0079"
"Apoptosis","CNA_CASP7","Protein_BCL2L11","Drug_cisplatin","-2.32e-06","0.0017","1.569e-05","0.0052","-1.801e-05","0.0067"
"Apoptosis","CNA_CASP7","Protein_CASP7","Drug_cisplatin","-5.93e-06","0.0016","1.44e-06","0.0015","-7.37e-06","0.0031"
"Apoptosis","CNA_CASP7","Protein_BIRC2","Drug_cisplatin","1.05e-05","8e-04","3.29e-06","0.0021","7.22e-06","0.0029"
"Apoptosis","CNA_BAD","mRNA_BAD","Drug_cisplatin","-0.00032688","0.0284","2.008e-05","0.002","-0.00034695","0.0291"
"Apoptosis","CNA_BAD","mRNA_BID","Drug_cisplatin","-2.975e-05","0.0022","1.299e-05","0.0028","-4.274e-05","0.0049"
"Apoptosis","CNA_BAD","mRNA_BAK1","Drug_cisplatin","5.601e-05","0.0034","-0.00017581","0.0339","0.00023183","0.0352"
"Apoptosis","CNA_BAD","mRNA_BAX","Drug_cisplatin","-2.47e-05","0.0028","-1.013e-05","0.009","-1.457e-05","0.0116"
"Apoptosis","CNA_BAD","mRNA_BIRC2","Drug_cisplatin","-5.19e-06","3e-04","0","0","-5.19e-06","3e-04"
"Apoptosis","CNA_BAD","mRNA_BCL2L11","Drug_cisplatin","-3.065e-05","0.0042","-1.323e-05","0.0088","-1.742e-05","0.0129"
"Apoptosis","CNA_BAD","mRNA_CASP7","Drug_cisplatin","1.337e-05","0.0017","1.09e-06","0.0018","1.228e-05","0.0035"
"Apoptosis","CNA_BAD","mRNA_BCL2L1","Drug_cisplatin","2.582e-05","0.003","2e-08","0.0013","2.58e-05","0.0043"
"Apoptosis","CNA_BAD","mRNA_BCL2","Drug_cisplatin","-1.214e-05","0.0014","2.15e-06","9e-04","-1.429e-05","0.0023"
"Apoptosis","CNA_BAD","Protein_BAD","Drug_cisplatin","9.37e-06","0.0015","4.59e-06","0.0016","4.78e-06","0.0029"
"Apoptosis","CNA_BAD","Protein_BAK1","Drug_cisplatin","5.76e-06","0.0053","7.559e-05","0.0149","-6.983e-05","0.0192"
"Apoptosis","CNA_BAD","Protein_BAX","Drug_cisplatin","-1.641e-05","0.0019","-1.52e-06","0.0017","-1.488e-05","0.0036"
"Apoptosis","CNA_BAD","Protein_BCL2","Drug_cisplatin","3.74e-06","0.001","-3.6e-06","0.0051","7.34e-06","0.0061"
"Apoptosis","CNA_BAD","Protein_BCL2L1","Drug_cisplatin","0","0.0019","4.26e-06","0.008","-4.26e-06","0.0092"
"Apoptosis","CNA_BAD","Protein_BID","Drug_cisplatin","-2.619e-05","0.0043","-7.25e-06","0.0093","-1.894e-05","0.0129"
"Apoptosis","CNA_BAD","Protein_BCL2L11","Drug_cisplatin","2.3e-07","8e-04","8.59e-06","0.0074","-8.36e-06","0.0082"
"Apoptosis","CNA_BAD","Protein_CASP7","Drug_cisplatin","1.19e-06","0.0021","-5.51e-06","0.0022","6.7e-06","0.0042"
"Apoptosis","CNA_BAD","Protein_BIRC2","Drug_cisplatin","2.105e-05","0.0222","-4e-07","0.0012","2.145e-05","0.0225"
"Apoptosis","CNA_BIRC2","mRNA_BAD","Drug_cisplatin","4.78e-06","4e-04","3.6e-06","0.0088","1.18e-06","0.0091"
"Apoptosis","CNA_BIRC2","mRNA_BID","Drug_cisplatin","2.133e-05","0.0014","-3.49e-06","0.0028","2.481e-05","0.0042"
"Apoptosis","CNA_BIRC2","mRNA_BAK1","Drug_cisplatin","-2.225e-05","0.0065","-1.53e-05","0.0032","-6.95e-06","0.009"
"Apoptosis","CNA_BIRC2","mRNA_BAX","Drug_cisplatin","8.073e-05","0.0128","-4.59e-06","0.0043","8.533e-05","0.0162"
"Apoptosis","CNA_BIRC2","mRNA_BIRC2","Drug_cisplatin","-0.00048699","0.0209","-8e-08","4e-04","-0.0004869","0.0209"
"Apoptosis","CNA_BIRC2","mRNA_BCL2L11","Drug_cisplatin","-8.68e-06","0.005","-2.065e-05","0.007","1.197e-05","0.0114"
"Apoptosis","CNA_BIRC2","mRNA_CASP7","Drug_cisplatin","-2.434e-05","0.0013","5.5e-07","0.0035","-2.489e-05","0.0048"
"Apoptosis","CNA_BIRC2","mRNA_BCL2L1","Drug_cisplatin","-1.53e-06","8e-04","-2.226e-05","0.0085","2.073e-05","0.0093"
"Apoptosis","CNA_BIRC2","mRNA_BCL2","Drug_cisplatin","-1.09e-05","0.001","-2.6e-07","0.0018","-1.065e-05","0.0027"
"Apoptosis","CNA_BIRC2","Protein_BAD","Drug_cisplatin","-9.9e-07","0.001","2.88e-06","0.002","-3.87e-06","0.003"
"Apoptosis","CNA_BIRC2","Protein_BAK1","Drug_cisplatin","-9.57e-06","0.0011","-4.99e-06","0.0037","-4.57e-06","0.0048"
"Apoptosis","CNA_BIRC2","Protein_BAX","Drug_cisplatin","-1.27e-06","0.0014","1.41e-06","0.001","-2.68e-06","0.0023"
"Apoptosis","CNA_BIRC2","Protein_BCL2","Drug_cisplatin","-9.68e-06","0.0044","2.03e-06","0.0021","-1.17e-05","0.0065"
"Apoptosis","CNA_BIRC2","Protein_BCL2L1","Drug_cisplatin","-4.46e-06","5e-04","-1.79e-06","0.0014","-2.67e-06","0.0019"
"Apoptosis","CNA_BIRC2","Protein_BID","Drug_cisplatin","6.03e-06","0.0011","1.67e-06","0.0046","4.36e-06","0.0056"
"Apoptosis","CNA_BIRC2","Protein_BCL2L11","Drug_cisplatin","3.611e-05","0.0017","-1.069e-05","0.0068","4.681e-05","0.0083"
"Apoptosis","CNA_BIRC2","Protein_CASP7","Drug_cisplatin","-1.887e-05","8e-04","2.65e-06","0.0017","-2.153e-05","0.0025"
"Apoptosis","CNA_BIRC2","Protein_BIRC2","Drug_cisplatin","3.93e-06","8e-04","-4e-08","2e-04","3.98e-06","0.001"
"Apoptosis","CNA_BCL2","mRNA_BAD","Drug_cisplatin","-2.315e-05","0.0016","9.4e-07","0.0014","-2.409e-05","0.0029"
"Apoptosis","CNA_BCL2","mRNA_BID","Drug_cisplatin","-2.247e-05","0.0019","-2.1e-07","0.002","-2.226e-05","0.0039"
"Apoptosis","CNA_BCL2","mRNA_BAK1","Drug_cisplatin","-1.256e-05","0.0014","8e-08","0.0033","-1.264e-05","0.0043"
"Apoptosis","CNA_BCL2","mRNA_BAX","Drug_cisplatin","-7.79e-06","0.002","2.6e-07","0.0018","-8.05e-06","0.0036"
"Apoptosis","CNA_BCL2","mRNA_BIRC2","Drug_cisplatin","-4.1e-07","5e-04","6e-08","3e-04","-4.8e-07","8e-04"
"Apoptosis","CNA_BCL2","mRNA_BCL2L11","Drug_cisplatin","-8.387e-05","0.0058","0.00114916","0.117","-0.00123303","0.1174"
"Apoptosis","CNA_BCL2","mRNA_CASP7","Drug_cisplatin","5.74e-06","9e-04","-9e-07","8e-04","6.64e-06","0.0016"
"Apoptosis","CNA_BCL2","mRNA_BCL2L1","Drug_cisplatin","-7.12e-06","0.0011","3.62e-06","0.0012","-1.074e-05","0.0023"
"Apoptosis","CNA_BCL2","mRNA_BCL2","Drug_cisplatin","-0.00064013","0.0389","9.39e-06","0.0013","-0.00064952","0.0393"
"Apoptosis","CNA_BCL2","Protein_BAD","Drug_cisplatin","2.08e-06","0.0014","-7.1e-06","0.0014","9.18e-06","0.0028"
"Apoptosis","CNA_BCL2","Protein_BAK1","Drug_cisplatin","5.47e-06","0.0051","-2.26e-06","0.0051","7.73e-06","0.01"
"Apoptosis","CNA_BCL2","Protein_BAX","Drug_cisplatin","1.176e-05","0.0014","2.07e-06","0.0013","9.69e-06","0.0024"
"Apoptosis","CNA_BCL2","Protein_BCL2","Drug_cisplatin","4.5e-07","0.002","8.33e-06","0.0046","-7.88e-06","0.0064"
"Apoptosis","CNA_BCL2","Protein_BCL2L1","Drug_cisplatin","-3.16e-06","0.0014","-7.54e-06","0.0011","4.38e-06","0.0024"
"Apoptosis","CNA_BCL2","Protein_BID","Drug_cisplatin","-2.438e-05","0.0013","-6.1e-06","0.0066","-1.828e-05","0.0079"
"Apoptosis","CNA_BCL2","Protein_BCL2L11","Drug_cisplatin","-3.197e-05","0.002","5.83e-06","0.0068","-3.78e-05","0.0088"
"Apoptosis","CNA_BCL2","Protein_CASP7","Drug_cisplatin","6.53e-06","0.0016","9.04e-06","0.0029","-2.51e-06","0.0044"
"Apoptosis","CNA_BCL2","Protein_BIRC2","Drug_cisplatin","-2.273e-05","0.0028","1.7e-06","0.0019","-2.443e-05","0.0046"
"Apoptosis","CNA_BAX","mRNA_BAD","Drug_cisplatin","1.5e-07","9e-04","3.28e-06","0.0062","-3.13e-06","0.0068"
"Apoptosis","CNA_BAX","mRNA_BID","Drug_cisplatin","0.00024843","0.0136","-1.7e-07","0.0083","0.00024859","0.0215"
"Apoptosis","CNA_BAX","mRNA_BAK1","Drug_cisplatin","-1.066e-05","0.001","-2.9e-06","0.0037","-7.76e-06","0.0047"
"Apoptosis","CNA_BAX","mRNA_BAX","Drug_cisplatin","-0.0003046","0.0376","1.13e-05","0.0027","-0.0003159","0.0378"
"Apoptosis","CNA_BAX","mRNA_BIRC2","Drug_cisplatin","-1.142e-05","0.0022","-1.5e-07","9e-04","-1.127e-05","0.0031"
"Apoptosis","CNA_BAX","mRNA_BCL2L11","Drug_cisplatin","-2.264e-05","0.0035","-5.41e-06","0.0047","-1.724e-05","0.0081"
"Apoptosis","CNA_BAX","mRNA_CASP7","Drug_cisplatin","-4.82e-06","0.0034","-1.09e-06","0.0019","-3.73e-06","0.0049"
"Apoptosis","CNA_BAX","mRNA_BCL2L1","Drug_cisplatin","-3.873e-05","0.0022","4.254e-05","0.0126","-8.127e-05","0.0137"
"Apoptosis","CNA_BAX","mRNA_BCL2","Drug_cisplatin","-3.4e-07","6e-04","1.7e-07","0.0011","-5.1e-07","0.0017"
"Apoptosis","CNA_BAX","Protein_BAD","Drug_cisplatin","1.42e-05","0.0013","1.421e-05","0.015","-1e-08","0.0162"
"Apoptosis","CNA_BAX","Protein_BAK1","Drug_cisplatin","9.12e-06","0.0017","-4.31e-06","0.0025","1.342e-05","0.0042"
"Apoptosis","CNA_BAX","Protein_BAX","Drug_cisplatin","3.663e-05","0.0159","6.9e-06","9e-04","2.973e-05","0.0163"
"Apoptosis","CNA_BAX","Protein_BCL2","Drug_cisplatin","1.217e-05","0.0012","-4.81e-06","0.0043","1.698e-05","0.0055"
"Apoptosis","CNA_BAX","Protein_BCL2L1","Drug_cisplatin","2.94e-06","5e-04","-8.55e-06","0.0026","1.149e-05","0.0031"
"Apoptosis","CNA_BAX","Protein_BID","Drug_cisplatin","7.75e-06","6e-04","-4.76e-06","0.0061","1.251e-05","0.0066"
"Apoptosis","CNA_BAX","Protein_BCL2L11","Drug_cisplatin","-3.91e-06","4e-04","-1.35e-05","0.0072","9.59e-06","0.0076"
"Apoptosis","CNA_BAX","Protein_CASP7","Drug_cisplatin","-9.7e-07","2e-04","-2.63e-06","0.003","1.67e-06","0.0032"
"Apoptosis","CNA_BAX","Protein_BIRC2","Drug_cisplatin","-1.63e-05","1e-04","6.9e-07","0.0015","-1.699e-05","0.0016"
"Apoptosis","CNA_BCL2L11","mRNA_BAD","Drug_cisplatin","-8.5e-07","3e-04","-6.28e-06","0.0025","5.44e-06","0.0027"
"Apoptosis","CNA_BCL2L11","mRNA_BID","Drug_cisplatin","-9.33e-06","9e-04","8.1e-07","0.0019","-1.014e-05","0.0028"
"Apoptosis","CNA_BCL2L11","mRNA_BAK1","Drug_cisplatin","8.35e-06","0.0031","-2.26e-06","0.0019","1.061e-05","0.0049"
"Apoptosis","CNA_BCL2L11","mRNA_BAX","Drug_cisplatin","4.1e-07","0.0023","2.93e-06","0.001","-2.52e-06","0.0029"
"Apoptosis","CNA_BCL2L11","mRNA_BIRC2","Drug_cisplatin","8.4e-07","3e-04","4.8e-07","4e-04","3.6e-07","7e-04"
"Apoptosis","CNA_BCL2L11","mRNA_BCL2L11","Drug_cisplatin","-0.00019112","0.0132","-4.765e-05","0.0079","-0.00014348","0.0202"
"Apoptosis","CNA_BCL2L11","mRNA_CASP7","Drug_cisplatin","-1.345e-05","0.0017","-7e-08","0.0022","-1.338e-05","0.0038"
